Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2015/11/25,SPY,SPY,S,CBOE,196132
2015/11/27,SPY,SPY,S,CBOE,130159
2015/11/30,SPY,SPY,S,CBOE,190034
2015/12/01,SPY,SPY,S,CBOE,382116
2015/12/02,SPY,SPY,S,CBOE,312599
2015/12/03,SPY,SPY,S,CBOE,510472
2015/12/04,SPY,SPY,S,CBOE,591961
2015/12/07,SPY,SPY,S,CBOE,268358
2015/12/08,SPY,SPY,S,CBOE,330204
2015/12/09,SPY,SPY,S,CBOE,625409
2015/12/10,SPY,SPY,S,CBOE,252320
2015/12/11,SPY,SPY,S,CBOE,886956
2015/12/14,SPY,SPY,S,CBOE,702683
2015/12/15,SPY,SPY,S,CBOE,399044
2015/12/16,SPY,SPY,S,CBOE,571370
2015/12/17,SPY,SPY,S,CBOE,614419
2015/12/18,SPY,SPY,S,CBOE,824139
2015/12/21,SPY,SPY,S,CBOE,307518
2015/12/22,SPY,SPY,S,CBOE,246366
2015/12/23,SPY,SPY,S,CBOE,505250
2015/12/24,SPY,SPY,S,CBOE,249344
2015/12/28,SPY,SPY,S,CBOE,156603
2015/12/29,SPY,SPY,S,CBOE,220587
2015/12/30,SPY,SPY,S,CBOE,229504
2015/12/31,SPY,SPY,S,CBOE,276842
2016/01/04,SPY,SPY,S,CBOE,531346
2016/01/05,SPY,SPY,S,CBOE,292977
2016/01/06,SPY,SPY,S,CBOE,439194
2016/01/07,SPY,SPY,S,CBOE,935667
2016/01/08,SPY,SPY,S,CBOE,611563
2016/01/11,SPY,SPY,S,CBOE,600277
2016/01/12,SPY,SPY,S,CBOE,359981
2016/01/13,SPY,SPY,S,CBOE,656474
2016/01/14,SPY,SPY,S,CBOE,579006
2016/01/15,SPY,SPY,S,CBOE,824756
2016/01/19,SPY,SPY,S,CBOE,361741
2016/01/20,SPY,SPY,S,CBOE,1126679
2016/01/21,SPY,SPY,S,CBOE,526384
2016/01/22,SPY,SPY,S,CBOE,557908
2016/01/25,SPY,SPY,S,CBOE,275284
2016/01/26,SPY,SPY,S,CBOE,317272
2016/01/27,SPY,SPY,S,CBOE,469751
2016/01/28,SPY,SPY,S,CBOE,338626
2016/01/29,SPY,SPY,S,CBOE,727779
2016/02/01,SPY,SPY,S,CBOE,363852
2016/02/02,SPY,SPY,S,CBOE,573230
2016/02/03,SPY,SPY,S,CBOE,477164
2016/02/04,SPY,SPY,S,CBOE,337624
2016/02/05,SPY,SPY,S,CBOE,561860
2016/02/08,SPY,SPY,S,CBOE,572000
2016/02/09,SPY,SPY,S,CBOE,360299
2016/02/10,SPY,SPY,S,CBOE,309230
2016/02/11,SPY,SPY,S,CBOE,522818
2016/02/12,SPY,SPY,S,CBOE,450520
2016/02/16,SPY,SPY,S,CBOE,387766
2016/02/17,SPY,SPY,S,CBOE,556541
2016/02/18,SPY,SPY,S,CBOE,371959
2016/02/19,SPY,SPY,S,CBOE,376480
2016/02/22,SPY,SPY,S,CBOE,406101
2016/02/23,SPY,SPY,S,CBOE,310207
2016/02/24,SPY,SPY,S,CBOE,491514
2016/02/25,SPY,SPY,S,CBOE,343645
2016/02/26,SPY,SPY,S,CBOE,531150
2016/02/29,SPY,SPY,S,CBOE,566209
2016/03/01,SPY,SPY,S,CBOE,399767
2016/03/02,SPY,SPY,S,CBOE,344177
2016/03/03,SPY,SPY,S,CBOE,412059
2016/03/04,SPY,SPY,S,CBOE,569055
2016/03/07,SPY,SPY,S,CBOE,443789
2016/03/08,SPY,SPY,S,CBOE,255367
2016/03/09,SPY,SPY,S,CBOE,314400
2016/03/10,SPY,SPY,S,CBOE,454629
2016/03/11,SPY,SPY,S,CBOE,663032
2016/03/14,SPY,SPY,S,CBOE,298627
2016/03/15,SPY,SPY,S,CBOE,314493
2016/03/16,SPY,SPY,S,CBOE,493096
2016/03/17,SPY,SPY,S,CBOE,544406
2016/03/18,SPY,SPY,S,CBOE,397715
2016/03/21,SPY,SPY,S,CBOE,178716
2016/03/22,SPY,SPY,S,CBOE,262102
2016/03/23,SPY,SPY,S,CBOE,263634
2016/03/24,SPY,SPY,S,CBOE,280547
2016/03/28,SPY,SPY,S,CBOE,149425
2016/03/29,SPY,SPY,S,CBOE,249735
2016/03/30,SPY,SPY,S,CBOE,368795
2016/03/31,SPY,SPY,S,CBOE,343435
2016/04/01,SPY,SPY,S,CBOE,335346
2016/04/04,SPY,SPY,S,CBOE,176774
2016/04/05,SPY,SPY,S,CBOE,285231
2016/04/06,SPY,SPY,S,CBOE,299710
2016/04/07,SPY,SPY,S,CBOE,443060
2016/04/08,SPY,SPY,S,CBOE,312373
2016/04/11,SPY,SPY,S,CBOE,228981
2016/04/12,SPY,SPY,S,CBOE,312793
2016/04/13,SPY,SPY,S,CBOE,411342
2016/04/14,SPY,SPY,S,CBOE,285763
2016/04/15,SPY,SPY,S,CBOE,297245
2016/04/18,SPY,SPY,S,CBOE,374367
2016/04/19,SPY,SPY,S,CBOE,390028
2016/04/20,SPY,SPY,S,CBOE,377176
2016/04/21,SPY,SPY,S,CBOE,364366
2016/04/22,SPY,SPY,S,CBOE,307953
2016/04/25,SPY,SPY,S,CBOE,170605
2016/04/26,SPY,SPY,S,CBOE,210339
2016/04/27,SPY,SPY,S,CBOE,322077
2016/04/28,SPY,SPY,S,CBOE,328240
2016/04/29,SPY,SPY,S,CBOE,506743
2016/05/02,SPY,SPY,S,CBOE,231633
2016/05/03,SPY,SPY,S,CBOE,300424
2016/05/04,SPY,SPY,S,CBOE,296713
2016/05/05,SPY,SPY,S,CBOE,216183
2016/05/06,SPY,SPY,S,CBOE,382649
2016/05/09,SPY,SPY,S,CBOE,262240
2016/05/10,SPY,SPY,S,CBOE,427361
2016/05/11,SPY,SPY,S,CBOE,355261
2016/05/12,SPY,SPY,S,CBOE,387127
2016/05/13,SPY,SPY,S,CBOE,482740
2016/05/16,SPY,SPY,S,CBOE,336008
2016/05/17,SPY,SPY,S,CBOE,477627
2016/05/18,SPY,SPY,S,CBOE,557545
2016/05/19,SPY,SPY,S,CBOE,541634
2016/05/20,SPY,SPY,S,CBOE,445944
2016/05/23,SPY,SPY,S,CBOE,323068
2016/05/24,SPY,SPY,S,CBOE,433244
2016/05/25,SPY,SPY,S,CBOE,474055
2016/05/26,SPY,SPY,S,CBOE,317760
2016/05/27,SPY,SPY,S,CBOE,623992
2016/05/31,SPY,SPY,S,CBOE,427574
2016/06/01,SPY,SPY,S,CBOE,303810
2016/06/02,SPY,SPY,S,CBOE,296327
2016/06/03,SPY,SPY,S,CBOE,510095
2016/06/06,SPY,SPY,S,CBOE,468069
2016/06/07,SPY,SPY,S,CBOE,409098
2016/06/08,SPY,SPY,S,CBOE,464718
2016/06/09,SPY,SPY,S,CBOE,396987
2016/06/10,SPY,SPY,S,CBOE,653120
2016/06/13,SPY,SPY,S,CBOE,386206
2016/06/14,SPY,SPY,S,CBOE,567606
2016/06/15,SPY,SPY,S,CBOE,425563
2016/06/16,SPY,SPY,S,CBOE,788673
2016/06/17,SPY,SPY,S,CBOE,615533
2016/06/20,SPY,SPY,S,CBOE,425272
2016/06/21,SPY,SPY,S,CBOE,356673
2016/06/22,SPY,SPY,S,CBOE,816805
2016/06/23,SPY,SPY,S,CBOE,731294
2016/06/24,SPY,SPY,S,CBOE,946729
2016/06/27,SPY,SPY,S,CBOE,815001
2016/06/28,SPY,SPY,S,CBOE,555515
2016/06/29,SPY,SPY,S,CBOE,707525
2016/06/30,SPY,SPY,S,CBOE,989534
2016/07/01,SPY,SPY,S,CBOE,586171
2016/07/05,SPY,SPY,S,CBOE,409228
2016/07/06,SPY,SPY,S,CBOE,555487
2016/07/07,SPY,SPY,S,CBOE,654679
2016/07/08,SPY,SPY,S,CBOE,1424004
2016/07/11,SPY,SPY,S,CBOE,485913
2016/07/12,SPY,SPY,S,CBOE,791587
2016/07/13,SPY,SPY,S,CBOE,404864
2016/07/14,SPY,SPY,S,CBOE,908470
2016/07/15,SPY,SPY,S,CBOE,425121
2016/07/18,SPY,SPY,S,CBOE,214167
2016/07/19,SPY,SPY,S,CBOE,318752
2016/07/20,SPY,SPY,S,CBOE,607541
2016/07/21,SPY,SPY,S,CBOE,366846
2016/07/22,SPY,SPY,S,CBOE,704793
2016/07/25,SPY,SPY,S,CBOE,238885
2016/07/26,SPY,SPY,S,CBOE,242478
2016/07/27,SPY,SPY,S,CBOE,262469
2016/07/28,SPY,SPY,S,CBOE,252197
2016/07/29,SPY,SPY,S,CBOE,495807
2016/08/01,SPY,SPY,S,CBOE,281510
2016/08/02,SPY,SPY,S,CBOE,358963
2016/08/03,SPY,SPY,S,CBOE,289153
2016/08/04,SPY,SPY,S,CBOE,261465
2016/08/05,SPY,SPY,S,CBOE,538249
2016/08/08,SPY,SPY,S,CBOE,247710
2016/08/09,SPY,SPY,S,CBOE,304695
2016/08/10,SPY,SPY,S,CBOE,224154
2016/08/11,SPY,SPY,S,CBOE,413598
2016/08/12,SPY,SPY,S,CBOE,367874
2016/08/15,SPY,SPY,S,CBOE,336183
2016/08/16,SPY,SPY,S,CBOE,429007
2016/08/17,SPY,SPY,S,CBOE,425185
2016/08/18,SPY,SPY,S,CBOE,274607
2016/08/19,SPY,SPY,S,CBOE,535630
2016/08/22,SPY,SPY,S,CBOE,275402
2016/08/23,SPY,SPY,S,CBOE,345959
2016/08/24,SPY,SPY,S,CBOE,338482
2016/08/25,SPY,SPY,S,CBOE,355992
2016/08/26,SPY,SPY,S,CBOE,638803
2016/08/29,SPY,SPY,S,CBOE,259392
2016/08/30,SPY,SPY,S,CBOE,238114
2016/08/31,SPY,SPY,S,CBOE,357512
2016/09/01,SPY,SPY,S,CBOE,520001
2016/09/02,SPY,SPY,S,CBOE,462853
2016/09/06,SPY,SPY,S,CBOE,307344
2016/09/07,SPY,SPY,S,CBOE,333186
2016/09/08,SPY,SPY,S,CBOE,348370
2016/09/09,SPY,SPY,S,CBOE,1055683
2016/09/12,SPY,SPY,S,CBOE,626841
2016/09/13,SPY,SPY,S,CBOE,696011
2016/09/14,SPY,SPY,S,CBOE,441115
2016/09/15,SPY,SPY,S,CBOE,420728
2016/09/16,SPY,SPY,S,CBOE,439020
2016/09/19,SPY,SPY,S,CBOE,391194
2016/09/20,SPY,SPY,S,CBOE,603413
2016/09/21,SPY,SPY,S,CBOE,553319
2016/09/22,SPY,SPY,S,CBOE,491834
2016/09/23,SPY,SPY,S,CBOE,340000
2016/09/26,SPY,SPY,S,CBOE,405511
2016/09/27,SPY,SPY,S,CBOE,348268
2016/09/28,SPY,SPY,S,CBOE,469625
2016/09/29,SPY,SPY,S,CBOE,486104
2016/09/30,SPY,SPY,S,CBOE,499684
2016/10/03,SPY,SPY,S,CBOE,322794
2016/10/04,SPY,SPY,S,CBOE,406092
2016/10/05,SPY,SPY,S,CBOE,362973
2016/10/06,SPY,SPY,S,CBOE,397569
2016/10/07,SPY,SPY,S,CBOE,532828
2016/10/10,SPY,SPY,S,CBOE,410630
2016/10/11,SPY,SPY,S,CBOE,729821
2016/10/12,SPY,SPY,S,CBOE,291613
2016/10/13,SPY,SPY,S,CBOE,656456
2016/10/14,SPY,SPY,S,CBOE,375711
2016/10/17,SPY,SPY,S,CBOE,246070
2016/10/18,SPY,SPY,S,CBOE,384529
2016/10/19,SPY,SPY,S,CBOE,364214
2016/10/20,SPY,SPY,S,CBOE,567125
2016/10/21,SPY,SPY,S,CBOE,433885
2016/10/24,SPY,SPY,S,CBOE,304994
2016/10/25,SPY,SPY,S,CBOE,290059
2016/10/26,SPY,SPY,S,CBOE,314220
2016/10/27,SPY,SPY,S,CBOE,360426
2016/10/28,SPY,SPY,S,CBOE,772025
2016/10/31,SPY,SPY,S,CBOE,354534
2016/11/01,SPY,SPY,S,CBOE,727854
2016/11/02,SPY,SPY,S,CBOE,558015
2016/11/03,SPY,SPY,S,CBOE,700721
2016/11/04,SPY,SPY,S,CBOE,761289
2016/11/07,SPY,SPY,S,CBOE,737706
2016/11/08,SPY,SPY,S,CBOE,803244
2016/11/09,SPY,SPY,S,CBOE,1034920
2016/11/10,SPY,SPY,S,CBOE,566448
2016/11/11,SPY,SPY,S,CBOE,545064
2016/11/14,SPY,SPY,S,CBOE,289068
2016/11/15,SPY,SPY,S,CBOE,437792
2016/11/16,SPY,SPY,S,CBOE,354973
2016/11/17,SPY,SPY,S,CBOE,385740
2016/11/18,SPY,SPY,S,CBOE,409598
2016/11/21,SPY,SPY,S,CBOE,368250
2016/11/22,SPY,SPY,S,CBOE,350353
2016/11/23,SPY,SPY,S,CBOE,327980
2016/11/25,SPY,SPY,S,CBOE,237443
2016/11/28,SPY,SPY,S,CBOE,376627
2016/11/29,SPY,SPY,S,CBOE,246766
2016/11/30,SPY,SPY,S,CBOE,348545
2016/12/01,SPY,SPY,S,CBOE,521856
2016/12/02,SPY,SPY,S,CBOE,403061
2016/12/05,SPY,SPY,S,CBOE,356670
2016/12/06,SPY,SPY,S,CBOE,228873
2016/12/07,SPY,SPY,S,CBOE,735937
2016/12/08,SPY,SPY,S,CBOE,660086
2016/12/09,SPY,SPY,S,CBOE,626010
2016/12/12,SPY,SPY,S,CBOE,329328
2016/12/13,SPY,SPY,S,CBOE,763545
2016/12/14,SPY,SPY,S,CBOE,485041
2016/12/15,SPY,SPY,S,CBOE,443772
2016/12/16,SPY,SPY,S,CBOE,381247
2016/12/19,SPY,SPY,S,CBOE,223495
2016/12/20,SPY,SPY,S,CBOE,260872
2016/12/21,SPY,SPY,S,CBOE,365863
2016/12/22,SPY,SPY,S,CBOE,218013
2016/12/23,SPY,SPY,S,CBOE,191554
2016/12/27,SPY,SPY,S,CBOE,301525
2016/12/28,SPY,SPY,S,CBOE,374858
2016/12/29,SPY,SPY,S,CBOE,264234
2016/12/30,SPY,SPY,S,CBOE,406494
2017/01/03,SPY,SPY,S,CBOE,262066
2017/01/04,SPY,SPY,S,CBOE,377104
2017/01/05,SPY,SPY,S,CBOE,401277
2017/01/06,SPY,SPY,S,CBOE,567327
2017/01/09,SPY,SPY,S,CBOE,230486
2017/01/10,SPY,SPY,S,CBOE,281574
2017/01/11,SPY,SPY,S,CBOE,446045
2017/01/12,SPY,SPY,S,CBOE,387439
2017/01/13,SPY,SPY,S,CBOE,423484
2017/01/17,SPY,SPY,S,CBOE,332578
2017/01/18,SPY,SPY,S,CBOE,493715
2017/01/19,SPY,SPY,S,CBOE,424075
2017/01/20,SPY,SPY,S,CBOE,693847
2017/01/23,SPY,SPY,S,CBOE,339149
2017/01/24,SPY,SPY,S,CBOE,375849
2017/01/25,SPY,SPY,S,CBOE,966878
2017/01/26,SPY,SPY,S,CBOE,327731
2017/01/27,SPY,SPY,S,CBOE,356709
2017/01/30,SPY,SPY,S,CBOE,514571
2017/01/31,SPY,SPY,S,CBOE,361002
2017/02/01,SPY,SPY,S,CBOE,385602
2017/02/02,SPY,SPY,S,CBOE,268594
2017/02/03,SPY,SPY,S,CBOE,1272660
2017/02/06,SPY,SPY,S,CBOE,246906
2017/02/07,SPY,SPY,S,CBOE,312258
2017/02/08,SPY,SPY,S,CBOE,421200
2017/02/09,SPY,SPY,S,CBOE,558972
2017/02/10,SPY,SPY,S,CBOE,640002
2017/02/13,SPY,SPY,S,CBOE,811728
2017/02/14,SPY,SPY,S,CBOE,460560
2017/02/15,SPY,SPY,S,CBOE,700360
2017/02/16,SPY,SPY,S,CBOE,656189
2017/02/17,SPY,SPY,S,CBOE,627915
2017/02/21,SPY,SPY,S,CBOE,683023
2017/02/22,SPY,SPY,S,CBOE,408427
2017/02/23,SPY,SPY,S,CBOE,425382
2017/02/24,SPY,SPY,S,CBOE,463539
2017/02/27,SPY,SPY,S,CBOE,431973
2017/02/28,SPY,SPY,S,CBOE,430061
2017/03/01,SPY,SPY,S,CBOE,781204
2017/03/02,SPY,SPY,S,CBOE,462893
2017/03/03,SPY,SPY,S,CBOE,427344
2017/03/06,SPY,SPY,S,CBOE,285878
2017/03/07,SPY,SPY,S,CBOE,330188
2017/03/08,SPY,SPY,S,CBOE,463579
2017/03/09,SPY,SPY,S,CBOE,392533
2017/03/10,SPY,SPY,S,CBOE,572090
2017/03/13,SPY,SPY,S,CBOE,228238
2017/03/14,SPY,SPY,S,CBOE,372218
2017/03/15,SPY,SPY,S,CBOE,620756
2017/03/16,SPY,SPY,S,CBOE,541251
2017/03/17,SPY,SPY,S,CBOE,483557
2017/03/20,SPY,SPY,S,CBOE,306308
2017/03/21,SPY,SPY,S,CBOE,806186
2017/03/22,SPY,SPY,S,CBOE,550885
2017/03/23,SPY,SPY,S,CBOE,471437
2017/03/24,SPY,SPY,S,CBOE,722012
2017/03/27,SPY,SPY,S,CBOE,440432
2017/03/28,SPY,SPY,S,CBOE,410168
2017/03/29,SPY,SPY,S,CBOE,308271
2017/03/30,SPY,SPY,S,CBOE,305117
2017/03/31,SPY,SPY,S,CBOE,398192
2017/04/03,SPY,SPY,S,CBOE,352548
2017/04/04,SPY,SPY,S,CBOE,389275
2017/04/05,SPY,SPY,S,CBOE,576885
2017/04/06,SPY,SPY,S,CBOE,466045
2017/04/07,SPY,SPY,S,CBOE,432219
2017/04/10,SPY,SPY,S,CBOE,931886
2017/04/11,SPY,SPY,S,CBOE,471574
2017/04/12,SPY,SPY,S,CBOE,488773
2017/04/13,SPY,SPY,S,CBOE,558221
2017/04/17,SPY,SPY,S,CBOE,496822
2017/04/18,SPY,SPY,S,CBOE,443612
2017/04/19,SPY,SPY,S,CBOE,593922
2017/04/20,SPY,SPY,S,CBOE,646694
2017/04/21,SPY,SPY,S,CBOE,754617
2017/04/24,SPY,SPY,S,CBOE,493567
2017/04/25,SPY,SPY,S,CBOE,612245
2017/04/26,SPY,SPY,S,CBOE,551609
2017/04/27,SPY,SPY,S,CBOE,484926
2017/04/28,SPY,SPY,S,CBOE,465438
2017/05/01,SPY,SPY,S,CBOE,227088
2017/05/02,SPY,SPY,S,CBOE,261881
2017/05/03,SPY,SPY,S,CBOE,398176
2017/05/04,SPY,SPY,S,CBOE,361193
2017/05/05,SPY,SPY,S,CBOE,618014
2017/05/08,SPY,SPY,S,CBOE,396848
2017/05/09,SPY,SPY,S,CBOE,385415
2017/05/10,SPY,SPY,S,CBOE,321876
2017/05/11,SPY,SPY,S,CBOE,412329
2017/05/12,SPY,SPY,S,CBOE,422402
2017/05/15,SPY,SPY,S,CBOE,282740
2017/05/16,SPY,SPY,S,CBOE,392916
2017/05/17,SPY,SPY,S,CBOE,1022162
2017/05/18,SPY,SPY,S,CBOE,712325
2017/05/19,SPY,SPY,S,CBOE,781370
2017/05/22,SPY,SPY,S,CBOE,308385
2017/05/23,SPY,SPY,S,CBOE,349837
2017/05/24,SPY,SPY,S,CBOE,310144
2017/05/25,SPY,SPY,S,CBOE,588904
2017/05/26,SPY,SPY,S,CBOE,388662
2017/05/30,SPY,SPY,S,CBOE,232209
2017/05/31,SPY,SPY,S,CBOE,336105
2017/06/01,SPY,SPY,S,CBOE,506444
2017/06/02,SPY,SPY,S,CBOE,544022
2017/06/05,SPY,SPY,S,CBOE,248892
2017/06/06,SPY,SPY,S,CBOE,535714
2017/06/07,SPY,SPY,S,CBOE,300254
2017/06/08,SPY,SPY,S,CBOE,252594
2017/06/09,SPY,SPY,S,CBOE,698516
2017/06/12,SPY,SPY,S,CBOE,327346
2017/06/13,SPY,SPY,S,CBOE,286245
2017/06/14,SPY,SPY,S,CBOE,422608
2017/06/15,SPY,SPY,S,CBOE,447769
2017/06/16,SPY,SPY,S,CBOE,363149
2017/06/19,SPY,SPY,S,CBOE,314301
2017/06/20,SPY,SPY,S,CBOE,367935
2017/06/21,SPY,SPY,S,CBOE,344949
2017/06/22,SPY,SPY,S,CBOE,173326
2017/06/23,SPY,SPY,S,CBOE,310324
2017/06/26,SPY,SPY,S,CBOE,194145
2017/06/27,SPY,SPY,S,CBOE,319818
2017/06/28,SPY,SPY,S,CBOE,335678
2017/06/29,SPY,SPY,S,CBOE,540266
2017/06/30,SPY,SPY,S,CBOE,389278
2017/07/03,SPY,SPY,S,CBOE,145082
2017/07/05,SPY,SPY,S,CBOE,273104
2017/07/06,SPY,SPY,S,CBOE,348697
2017/07/07,SPY,SPY,S,CBOE,359527
2017/07/10,SPY,SPY,S,CBOE,209070
2017/07/11,SPY,SPY,S,CBOE,370831
2017/07/12,SPY,SPY,S,CBOE,371716
2017/07/13,SPY,SPY,S,CBOE,253372
2017/07/14,SPY,SPY,S,CBOE,424831
2017/07/17,SPY,SPY,S,CBOE,202152
2017/07/18,SPY,SPY,S,CBOE,350948
2017/07/19,SPY,SPY,S,CBOE,508091
2017/07/20,SPY,SPY,S,CBOE,317090
2017/07/21,SPY,SPY,S,CBOE,419547
2017/07/24,SPY,SPY,S,CBOE,259092
2017/07/25,SPY,SPY,S,CBOE,370717
2017/07/26,SPY,SPY,S,CBOE,411276
2017/07/27,SPY,SPY,S,CBOE,533868
2017/07/28,SPY,SPY,S,CBOE,300804
2017/07/31,SPY,SPY,S,CBOE,174749
2017/08/01,SPY,SPY,S,CBOE,231498
2017/08/02,SPY,SPY,S,CBOE,374341
2017/08/03,SPY,SPY,S,CBOE,300233
2017/08/04,SPY,SPY,S,CBOE,353011
2017/08/07,SPY,SPY,S,CBOE,283417
2017/08/08,SPY,SPY,S,CBOE,589186
2017/08/09,SPY,SPY,S,CBOE,692312
2017/08/10,SPY,SPY,S,CBOE,915861
2017/08/11,SPY,SPY,S,CBOE,940703
2017/08/14,SPY,SPY,S,CBOE,370351
2017/08/15,SPY,SPY,S,CBOE,298357
2017/08/16,SPY,SPY,S,CBOE,466222
2017/08/17,SPY,SPY,S,CBOE,843347
2017/08/18,SPY,SPY,S,CBOE,819283
2017/08/21,SPY,SPY,S,CBOE,362813
2017/08/22,SPY,SPY,S,CBOE,529628
2017/08/23,SPY,SPY,S,CBOE,399292
2017/08/24,SPY,SPY,S,CBOE,233360
2017/08/25,SPY,SPY,S,CBOE,383403
2017/08/28,SPY,SPY,S,CBOE,217715
2017/08/29,SPY,SPY,S,CBOE,281026
2017/08/30,SPY,SPY,S,CBOE,544739
2017/08/31,SPY,SPY,S,CBOE,633029
2017/09/01,SPY,SPY,S,CBOE,543160
2017/09/05,SPY,SPY,S,CBOE,687502
2017/09/06,SPY,SPY,S,CBOE,363063
2017/09/07,SPY,SPY,S,CBOE,320385
2017/09/08,SPY,SPY,S,CBOE,586340
2017/09/11,SPY,SPY,S,CBOE,658249
2017/09/12,SPY,SPY,S,CBOE,429088
2017/09/13,SPY,SPY,S,CBOE,373885
2017/09/14,SPY,SPY,S,CBOE,370668
2017/09/15,SPY,SPY,S,CBOE,438190
2017/09/18,SPY,SPY,S,CBOE,316058
2017/09/19,SPY,SPY,S,CBOE,232993
2017/09/20,SPY,SPY,S,CBOE,499328
2017/09/21,SPY,SPY,S,CBOE,263009
2017/09/22,SPY,SPY,S,CBOE,283911
2017/09/25,SPY,SPY,S,CBOE,313012
2017/09/26,SPY,SPY,S,CBOE,250396
2017/09/27,SPY,SPY,S,CBOE,646076
2017/09/28,SPY,SPY,S,CBOE,326252
2017/09/29,SPY,SPY,S,CBOE,440175
2017/10/02,SPY,SPY,S,CBOE,502664
2017/10/03,SPY,SPY,S,CBOE,378033
2017/10/04,SPY,SPY,S,CBOE,429810
2017/10/05,SPY,SPY,S,CBOE,506989
2017/10/06,SPY,SPY,S,CBOE,581896
2017/10/09,SPY,SPY,S,CBOE,236213
2017/10/10,SPY,SPY,S,CBOE,314320
2017/10/11,SPY,SPY,S,CBOE,336772
2017/10/12,SPY,SPY,S,CBOE,271614
2017/10/13,SPY,SPY,S,CBOE,398608
2017/10/16,SPY,SPY,S,CBOE,520644
2017/10/17,SPY,SPY,S,CBOE,288610
2017/10/18,SPY,SPY,S,CBOE,337401
2017/10/19,SPY,SPY,S,CBOE,396909
2017/10/20,SPY,SPY,S,CBOE,691415
2017/10/23,SPY,SPY,S,CBOE,877237
2017/10/24,SPY,SPY,S,CBOE,183939
2017/10/25,SPY,SPY,S,CBOE,473170
2017/10/26,SPY,SPY,S,CBOE,224274
2017/10/27,SPY,SPY,S,CBOE,478953
2017/10/30,SPY,SPY,S,CBOE,349735
2017/10/31,SPY,SPY,S,CBOE,172624
2017/11/01,SPY,SPY,S,CBOE,360128
2017/11/02,SPY,SPY,S,CBOE,276256
2017/11/03,SPY,SPY,S,CBOE,490233
2017/11/06,SPY,SPY,S,CBOE,340396
2017/11/07,SPY,SPY,S,CBOE,483099
2017/11/08,SPY,SPY,S,CBOE,251770
2017/11/09,SPY,SPY,S,CBOE,637963
2017/11/10,SPY,SPY,S,CBOE,374791
2017/11/13,SPY,SPY,S,CBOE,235647
2017/11/14,SPY,SPY,S,CBOE,420401
2017/11/15,SPY,SPY,S,CBOE,489241
2017/11/16,SPY,SPY,S,CBOE,524238
2017/11/17,SPY,SPY,S,CBOE,418106
2017/11/20,SPY,SPY,S,CBOE,216496
2017/11/21,SPY,SPY,S,CBOE,433526
2017/11/22,SPY,SPY,S,CBOE,238893
2017/11/24,SPY,SPY,S,CBOE,154537
2017/11/27,SPY,SPY,S,CBOE,909333
2017/11/28,SPY,SPY,S,CBOE,1200247
2017/11/29,SPY,SPY,S,CBOE,510857
2017/11/30,SPY,SPY,S,CBOE,711645
2017/12/01,SPY,SPY,S,CBOE,760560
2017/12/04,SPY,SPY,S,CBOE,587165
2017/12/05,SPY,SPY,S,CBOE,398936
2017/12/06,SPY,SPY,S,CBOE,258260
2017/12/07,SPY,SPY,S,CBOE,235751
2017/12/08,SPY,SPY,S,CBOE,326014
2017/12/11,SPY,SPY,S,CBOE,330987
2017/12/12,SPY,SPY,S,CBOE,506063
2017/12/13,SPY,SPY,S,CBOE,351945
2017/12/14,SPY,SPY,S,CBOE,392700
2017/12/15,SPY,SPY,S,CBOE,528386
2017/12/18,SPY,SPY,S,CBOE,1012254
2017/12/19,SPY,SPY,S,CBOE,260968
2017/12/20,SPY,SPY,S,CBOE,496895
2017/12/21,SPY,SPY,S,CBOE,341041
2017/12/22,SPY,SPY,S,CBOE,215054
2017/12/26,SPY,SPY,S,CBOE,231120
2017/12/27,SPY,SPY,S,CBOE,210833
2017/12/28,SPY,SPY,S,CBOE,163292
2017/12/29,SPY,SPY,S,CBOE,362187
2018/01/02,SPY,SPY,S,CBOE,478210
2018/01/03,SPY,SPY,S,CBOE,560043
2018/01/04,SPY,SPY,S,CBOE,799196
2018/01/05,SPY,SPY,S,CBOE,641343
2018/01/08,SPY,SPY,S,CBOE,480354
2018/01/09,SPY,SPY,S,CBOE,489704
2018/01/10,SPY,SPY,S,CBOE,562759
2018/01/11,SPY,SPY,S,CBOE,419014
2018/01/12,SPY,SPY,S,CBOE,880969
2018/01/16,SPY,SPY,S,CBOE,768510
2018/01/17,SPY,SPY,S,CBOE,557116
2018/01/18,SPY,SPY,S,CBOE,307410
2018/01/19,SPY,SPY,S,CBOE,460354
2018/01/22,SPY,SPY,S,CBOE,631069
2018/01/23,SPY,SPY,S,CBOE,811973
2018/01/24,SPY,SPY,S,CBOE,775119
2018/01/25,SPY,SPY,S,CBOE,347213
2018/01/26,SPY,SPY,S,CBOE,596563
2018/01/29,SPY,SPY,S,CBOE,601427
2018/01/30,SPY,SPY,S,CBOE,665037
2018/01/31,SPY,SPY,S,CBOE,726710
2018/02/01,SPY,SPY,S,CBOE,396807
2018/02/02,SPY,SPY,S,CBOE,1314097
2018/02/05,SPY,SPY,S,CBOE,1474557
2018/02/06,SPY,SPY,S,CBOE,1391155
2018/02/07,SPY,SPY,S,CBOE,923673
2018/02/08,SPY,SPY,S,CBOE,964488
2018/02/09,SPY,SPY,S,CBOE,1033564
2018/02/12,SPY,SPY,S,CBOE,849631
2018/02/13,SPY,SPY,S,CBOE,567530
